Unnamed: 0,ID,Tipo de habitación,Ciudad,Localización,Precio por noche Octubre,Precio por noche Agosto,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
1192,1122252357011423868,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"5,0",4 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
1193,40578133,"Alojamiento entero: piso en Barcelona, España",Barcelona,,342 €,358 €,"4,88",127 evaluaciones,2 dormitorios,1 baño,4 camas,4 viajeros
1194,1119722188673282521,"Alojamiento entero: loft en Barcelona, España",Barcelona,"41.39882,2.19446",No disponible en Octubre,No disponible en Agosto,Nuevo,1 evaluación,1 dormitorio,5 baños,2 camas,4 viajeros
1195,27381858,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,59",188 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1196,33109903,"Alojamiento entero: piso en Barcelona, España",Barcelona,,80 €,82 €,"4,85",53 evaluaciones,2 dormitorios,1 baño,2 camas,3 viajeros
1197,25202769,"Habitación en Santa Coloma de Gramenet, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,32",131 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1198,970895513084646356,"Alojamiento entero: piso en Santa Coloma de Gramenet, España",Barcelona,,199 €,194 €,"4,85",13 evaluaciones,3 dormitorios,1 baño,5 camas,5 viajeros
1199,691723106954290447,"Habitación en Barcelona, España",Barcelona,,43 €,55 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,No especificado,No especificado
1200,10009651,"Alojamiento entero: piso en Barcelona, España",Barcelona,"41.38504,2.14706",No disponible en Octubre,No disponible en Agosto,"4,75",266 evaluaciones,4 dormitorios,1 baño,4 camas,4 viajeros
1201,725498611553050312,"Habitación en Mollet del Vallès, España",Barcelona,,73 €,73 €,"5,0",4 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
1202,928927824146751092,,Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,,,,
1203,807188886978962415,"Alojamiento entero: piso en Badalona, España",Barcelona,,123 €,215 €,"4,62",45 evaluaciones,1 dormitorio,5 baños,No especificado,2 viajeros
1204,1122401128137466309,"Alojamiento entero: piso en Barcelona, España",Barcelona,,224 €,224 €,Nuevo,2 evaluaciones,1 dormitorio,1 baño,No especificado,3 viajeros
1205,1042555181208811272,"Habitación privada en: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"3,76",34 evaluaciones,1 dormitorio,Sin baños,3 camas,4 viajeros
1206,1131228137515134199,"Alojamiento entero: piso en Barcelona, España",Barcelona,,422 €,503 €,Nuevo,Sin valoraciones,4 dormitorios,2 baños,4 camas,6 viajeros
1207,1093403734010194049,"Habitación en L'Hospitalet de Llobregat, España",Barcelona,,125 €,125 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en la habitación,No especificado,No especificado
1208,18918161,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,451 €,"4,58",33 evaluaciones,2 dormitorios,1 baño,4 camas,6 viajeros
1209,1133856606063055199,"Habitación en Barcelona, España",Barcelona,,120 €,130 €,Nuevo,Sin valoraciones,1 dormitorio,baño compartido,2 camas,No especificado
1210,838292302777797683,"Habitación en Badalona, España",Barcelona,,30 €,62 €,"4,85",13 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1211,52706323,"Habitación en Badalona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en la habitación,1 cama,No especificado
1212,1127329672193064676,"Habitación privada en: piso en Barcelona, España",Barcelona,,No disponible en Octubre,30 €,Nuevo,1 evaluación,1 dormitorio,Sin baños,1 cama,1 viajero
1213,54321056,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,576 €,"4,23",61 evaluaciones,4 dormitorios,2 baños,6 camas,8 viajeros
1214,22393434,"Habitación en Barcelona, España",Barcelona,,58 €,No disponible en Agosto,"3,70",10 evaluaciones,0 dormitorios,n baño,No especificado,No especificado
1215,670882687377890146,"Alojamiento entero: cabaña en La Floresta, España",Barcelona,,80 €,123 €,Sin valoraciones,Sin valoraciones,1 dormitorio,1 baño,3 camas,5 viajeros
1216,749276559600049796,"Alojamiento entero: piso en Barcelona, España",Barcelona,,350 €,No disponible en Agosto,"4,70",102 evaluaciones,3 dormitorios,2 baños,4 camas,7 viajeros
1217,3588409,"Alojamiento entero: apto. residencial en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,2 camas,4 viajeros
1218,646408495441585658,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,87",83 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
1219,2512546,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,84",413 evaluaciones,1 dormitorio,1 baño,1 cama,4 viajeros
1220,1123760311510238252,"Habitación en Barcelona, España",Barcelona,,99 €,129 €,"5,0",4 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1221,26105054,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,47",38 evaluaciones,3 dormitorios,2 baños,3 camas,4 viajeros
1222,21653699,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,88",170 evaluaciones,1 dormitorio,1 baño,3 camas,4 viajeros
1223,922971786963002498,"Habitación en Cerdanyola del Vallès, España",Barcelona,,40 €,45 €,"4,70",10 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1224,976052681793569651,"Alojamiento entero: piso en Manresa, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"5,0",3 evaluaciones,1 dormitorio,1 baño,2 camas,2 viajeros
1225,53373511,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,82",117 evaluaciones,4 dormitorios,2 baños,No especificado,8 viajeros
1226,1101309346823707735,"Habitación en Barcelona, España",Barcelona,,70 €,No disponible en Agosto,"5,0",3 evaluaciones,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
1227,1620515,"Alojamiento entero: piso en Barcelona, España",Barcelona,,300 €,No disponible en Agosto,"4,73",565 evaluaciones,3 dormitorios,2 baños,3 camas,4 viajeros
1228,6251057,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,63",188 evaluaciones,1 dormitorio,· baño privado en la habitación,1 cama,No especificado
1229,23990630,"Alojamiento entero: loft en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,1 dormitorio,1 baño,1 cama,3 viajeros
1230,41151318,"Alojamiento entero: piso en Barcelona, España",Barcelona,,402 €,362 €,"4,49",85 evaluaciones,1 dormitorio,1 baño,1 cama,3 viajeros
1231,51273370,"Habitación en hotel en Barcelona, España",Barcelona,,260 €,No disponible en Agosto,Sin valoraciones,1 evaluación,1 dormitorio,1 baño privado,1 cama,4 viajeros
1232,1128731651218940590,"Habitación en Barcelona, España",Barcelona,,99 €,129 €,"4,60",5 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1233,1096444954598644903,"Habitación en Barcelona, España",Barcelona,,99 €,179 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en la habitación,1 cama,No especificado
1234,36079131,"Habitación en Barcelona, L'Hospitalet de Llobregat, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en la habitación,1 cama,No especificado
1235,13537100,"Habitación en Cornellà de Llobregat, España",Barcelona,,32 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
1236,39960458,"Alojamiento entero: piso en Barcelona , España",Barcelona,,455 €,402 €,"4,39",31 evaluaciones,1 dormitorio,1 baño,1 cama,4 viajeros
1237,757051378948197998,"Habitación en Corbera de Llobregat, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,79",144 evaluaciones,1 dormitorio,· baño privado en la habitación,1 cama,No especificado
1238,39141386,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,61",122 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
1239,24840696,"Alojamiento entero: apto. residencial en Barcelona, España",Barcelona,,675 €,494 €,"4,59",302 evaluaciones,2 dormitorios,2 baños,4 camas,5 viajeros
1240,651115643080963727,"Habitación en Badalona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,1 dormitorio,· baño privado en la habitación,4 camas,No especificado
1241,594580,"Alojamiento entero: piso en Barcelona, España",Barcelona,,300 €,350 €,"4,80",423 evaluaciones,2 dormitorios,1 baño,4 camas,6 viajeros
1242,53526774,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,23",57 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1243,891267841185123107,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,211 €,"4,27",11 evaluaciones,1 dormitorio,1 baño,No especificado,2 viajeros
1244,970771543514078567,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,2 dormitorios,1 baño,2 camas,4 viajeros
1245,31482550,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,68",31 evaluaciones,1 dormitorio,1 baño,3 camas,3 viajeros
1246,26387235,"Alojamiento entero: piso en Barcelona, España",Barcelona,,345 €,No disponible en Agosto,"4,68",216 evaluaciones,2 dormitorios,1 baño,3 camas,3 viajeros
1247,13423726,"Alojamiento entero: piso en Barcelona, España",Barcelona,,365 €,326 €,"4,75",121 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
1248,923128710803922085,"Alojamiento entero: piso en Barcelona, España",Barcelona,,300 €,No disponible en Agosto,"4,88",26 evaluaciones,2 dormitorios,1 baño,2 camas,4 viajeros
1249,36291359,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,1 dormitorio,1 baño,1 cama,2 viajeros
1250,912923533643510459,"Habitación privada en: vivienda en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"5,0",3 evaluaciones,1 dormitorio,5 baños,3 camas,4 viajeros
1251,35948417,"Habitación en Badalona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,86",35 evaluaciones,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
1252,24291797,"Habitación en Badia del Vallès, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,64",269 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1253,919342004447565402,"Alojamiento entero: piso en Barcelona, España",Barcelona,,270 €,270 €,Sin valoraciones,Sin valoraciones,1 dormitorio,1 baño,1 cama,4 viajeros
1254,1011609441349908662,"Habitación en Barcelona, España",Barcelona,,72 €,72 €,"4,75",4 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1255,1096799949911222254,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en la habitación,1 cama,No especificado
1256,1114334137354558279,"Habitación en Badalona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Nuevo,2 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1257,51952459,"Alojamiento entero: apartamento con servicios en Barcelona, España",Barcelona,,100 €,100 €,"4,45",22 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
1258,6584615,"Habitación en Cerdanyola del Vallès, Barcelona, España",Barcelona,,26 €,30 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
1259,789742461145941589,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,2 dormitorios,1 baño,3 camas,4 viajeros
1260,734721047088190521,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,59",115 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
1261,733218182622191317,"Habitación en Barcelona, España",Barcelona,,55 €,70 €,"4,68",62 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1262,1099033746321126000,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,69",13 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1263,862362641504358896,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,79 €,"4,79",39 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
1264,1087107066630621157,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en la habitación,3 camas,No especificado
1265,1529855,,Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,,,,
1266,5180662,"Alojamiento entero: piso en Barcelona, España",Barcelona,,210 €,210 €,"4,78",149 evaluaciones,1 dormitorio,1 baño,No especificado,2 viajeros
1267,19505432,"Habitación en La Roca del Vallès, España",Barcelona,,24 €,No disponible en Agosto,"4,64",53 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1268,950747756305096169,"Habitación en Barcelona, España",Barcelona,,132 €,142 €,Sin valoraciones,Sin valoraciones,1 dormitorio,baño compartido,1 cama,No especificado
1269,950113601812775397,"Alojamiento entero: piso en Barcelona, España",Barcelona,,222 €,253 €,"4,89",19 evaluaciones,2 dormitorios,1 baño,2 camas,5 viajeros
1270,1120062206096650786,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,67",3 evaluaciones,1 dormitorio,Sin baños,No especificado,No especificado
1271,43882175,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,95",43 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1272,1086249979932940243,"Habitación en Barcelona, España",Barcelona,,70 €,70 €,"4,60",5 evaluaciones,0 dormitorios,baño compartido,No especificado,No especificado
1273,23990807,"Alojamiento entero: loft en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,3 viajeros
1274,849042635414662644,"Habitación en hotel en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,88",58 evaluaciones,1 dormitorio,1 baño privado,1 cama,2 viajeros
1275,936781,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,81",345 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
1276,24747942,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,60",106 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
1277,810806870564040769,"Barco en Barcelona, España",Barcelona,,250 €,250 €,"4,0",6 evaluaciones,2 dormitorios,2 baños,No especificado,4 viajeros
1278,686313548746918016,"Habitación en Barcelona, España",Barcelona,,47 €,No disponible en Agosto,"4,67",84 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
1279,37476135,"Alojamiento entero: vivienda en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,82",28 evaluaciones,2 dormitorios,2 baños,2 camas,5 viajeros
