ID,CP,PRECIO POR PISO,PRECIO POR CASA,Precio m2
00000000000027783515,46007,2192,2028,2110
01095742294574433542,46015,2435,1587,2011
00000000000053918850,46003,3112,1868,2490
00000000000035374578,46008,2470,2013,2241
00981187637048409828,46006,2880,2835,2857
00000000000017185897,46020,2297,2212,2254
00000000000037928764,46019,1513,1662,1587
00000000000017459331,46008,2470,2013,2241
00694247947914259349,46008,2470,2013,2241
00000000000028933596,46006,2880,2835,2857
00735397346181927960,46009,1893,2386,2139
01036850629744273159,46018,1734,1606,1670
00616298663044116773,46026,1865,1217,1541
01114326126561081794,46013,2208,1504,1856
00000000000050145916,46019,1513,1662,1587
00657088955167875656,46024,1990,1712,1851
00861507907588963403,46021,2312,2206,2259
00648944617335584613,46006,2880,2835,2857
00000000000036266196,46001,3013,2224,2618
00000000000051389552,46011,2179,2472,2325
01081996892435500824,46011,2179,2472,2325
00000000000011356250,46001,3013,2224,2618
01059140592007543211,46015,2435,1587,2011
00939731494839191007,46009,1893,2386,2139
00925293112164436673,46024,1990,1712,1851
00630263355474210584,46021,2312,2206,2259
00924492145976997654,46018,1734,1606,1670
00000000000020911350,46003,3112,1868,2490
00948287837566473392,46023,2670,2147,2408
00000000000023080931,46005,3369,2878,3123
00000000000041518898,46018,1734,1606,1670
01031026326288078519,46019,1513,1662,1587
01126109650609520364,46022,2140,1905,2022
00000000000023600076,46001,3013,2224,2618
00000000000006209759,46011,2179,2472,2325
01018684527697081695,46009,1893,2386,2139
00814932170747014937,46001,3013,2224,2618
01090678906922661513,46009,1893,2386,2139
00000000000046942519,46001,3013,2224,2618
00573190034774710676,46011,2179,2472,2325
01112994060914826969,46013,2208,1504,1856
00664515203687723848,46019,1513,1662,1587
00000000000051243933,46023,2670,2147,2408
01152964778621071928,46018,1734,1606,1670
00000000000008243039,46011,2179,2472,2325
00000000000042637498,46011,2179,2472,2325
00000000000050338031,46018,1734,1606,1670
00947951891079597746,46022,2140,1905,2022
00000000000002603437,46001,3013,2224,2618
00000000000002353221,46006,2880,2835,2857
00865229990874942034,46011,2179,2472,2325
00664327746421661207,46008,2470,2013,2241
00000000000005514387,46009,1893,2386,2139
00810852828701242708,46018,1734,1606,1670
00839557976825828119,46024,1990,1712,1851
01128825259197799541,46022,2140,1905,2022
00921604699150776146,46015,2435,1587,2011
00978222480101506415,46019,1513,1662,1587
00000000000047492867,46010,2890,16588,9739
00879637639253467654,46001,3013,2224,2618
00905056730002736855,46023,2670,2147,2408
01141116098859906374,46026,1865,1217,1541
01014961360222448276,46013,2208,1504,1856
01124053903251570036,46024,1990,1712,1851
00559144795795326924,46011,2179,2472,2325
00947076888762021459,46025,1734,1485,1609
01126061442125771368,46014,1710,1499,1604
00000000000026620739,46011,2179,2472,2325
00000000000025891189,46011,2179,2472,2325
00000000000020808638,46003,3112,1868,2490
01076007335696900376,46006,2880,2835,2857
00641732650023610673,46008,2470,2013,2241
00655488357690676088,46008,2470,2013,2241
01099194383758312749,46022,2140,1905,2022
00616376079283650241,46022,2140,1905,2022
00000000000015322691,46006,2880,2835,2857
00000000000000927457,46002,2922,1926,2424
00000000000049696766,46001,3013,2224,2618
00903285245530022666,46010,2890,16588,9739
00973696597446364951,46013,2208,1504,1856
01041825200206438727,46017,1575,1424,1499
00000000000024828010,46003,3112,1868,2490
01147843440470657307,46011,2179,2472,2325
00000000000035415627,46020,2297,2212,2254
00735125951264249932,46015,2435,1587,2011
00000000000041527869,46008,2470,2013,2241
01075208642513130167,46006,2880,2835,2857
00000000000019622445,46005,3369,2878,3123
00825766897025094866,46022,2140,1905,2022
00694241845352220248,46008,2470,2013,2241
01120126290484966819,46014,1710,1499,1604
00625188561020966082,46007,2192,2028,2110
00578081981233928565,46013,2208,1504,1856
00988614533565868105,46011,2179,2472,2325
00000000000010135406,46021,2312,2206,2259
01085442563833921076,46011,2179,2472,2325
01125382830074689492,46011,2179,2472,2325
00610743381410689845,46008,2470,2013,2241
01082464695961892979,46013,2208,1504,1856
00986127880398734963,46022,2140,1905,2022
00844723418720359153,46025,1734,1485,1609
00705509507563928351,46021,2312,2206,2259
01145755616005770090,46023,2670,2147,2408
01102966147893375498,46010,2890,16588,9739
00814568742145339560,46011,2179,2472,2325
00000000000027723408,46006,2880,2835,2857
00797306626853141425,46009,1893,2386,2139
01090000959617768729,46007,2192,2028,2110
01133069546298784462,46011,2179,2472,2325
00000000000020489371,46008,2470,2013,2241
01110187892422698443,46009,1893,2386,2139
01091093699881323607,46013,2208,1504,1856
00000000000041731475,46007,2192,2028,2110
01121777127687052876,46022,2140,1905,2022
00572527642961525808,46002,2922,1926,2424
01115185335962307965,46009,1893,2386,2139
00937727737623712762,46011,2179,2472,2325
00601992345184979993,46003,3112,1868,2490
00791145533888589365,46001,3013,2224,2618
00907869856795658004,46011,2179,2472,2325
00000000000019117756,46009,1893,2386,2139
00834742930494145993,46007,2192,2028,2110
00000000000021304877,46010,2890,16588,9739
01112387014720062172,46008,2470,2013,2241
01093547356258715252,46024,1990,1712,1851
00990383569895621318,46025,1734,1485,1609
01085390950748244242,46013,2208,1504,1856
00000000000022146196,46022,2140,1905,2022
01086007134791158940,46026,1865,1217,1541
00000000000007450754,46008,2470,2013,2241
00899333141423290362,46011,2179,2472,2325
00000000000049442983,46010,2890,16588,9739
01117134364824695213,46021,2312,2206,2259
00788172145719701365,46003,3112,1868,2490
00834092302045546412,46017,1575,1424,1499
00928108755663948366,46026,1865,1217,1541
01151152561557890476,46011,2179,2472,2325
01136038877627045087,46011,2179,2472,2325
01082432359635377755,46022,2140,1905,2022
00965329984895923595,46011,2179,2472,2325
00000000000049942626,46006,2880,2835,2857
00944889730486719443,46021,2312,2206,2259
00947520979841380797,46018,1734,1606,1670
00000000000041073862,46011,2179,2472,2325
00000000000043887848,46002,2922,1926,2424
00975077603785917036,46006,2880,2835,2857
00000000000005680938,46013,2208,1504,1856
00743244065080966066,46008,2470,2013,2241
00000000000013527624,46026,1865,1217,1541
01008049944594213122,46008,2470,2013,2241
00000000000032523310,46035,1411,1321,1366
00000000000014703285,46019,1513,1662,1587
00000000000031794015,46013,2208,1504,1856
01044137429993692010,46011,2179,2472,2325
01011450367710328736,46013,2208,1504,1856
01152746850187481397,46021,2312,2206,2259
01116764743700338104,46024,1990,1712,1851
00000000000000595233,46015,2435,1587,2011
00000000000032885166,46001,3013,2224,2618
00000000000021048774,46007,2192,2028,2110
01100454908379518491,46006,2880,2835,2857
00000000000020566503,46019,1513,1662,1587
00000000000000681002,46013,2208,1504,1856
01119762917182546332,46021,2312,2206,2259
00000000000037761421,46011,2179,2472,2325
00793285737128961475,46002,2922,1926,2424
00925134259150186754,46011,2179,2472,2325
00791961000145873957,46001,3013,2224,2618
00000000000020552669,46019,1513,1662,1587
01008843759669958230,46022,2140,1905,2022
00000000000052597353,46002,2922,1926,2424
00000000000013124100,46011,2179,2472,2325
01119398317745439624,46008,2470,2013,2241
01096904488403951898,46011,2179,2472,2325
00917286367872519441,46022,2140,1905,2022
00663695914947780646,46020,2297,2212,2254
00000000000027059085,46001,3013,2224,2618
00594730985984663209,46001,3013,2224,2618
00731802982891881398,46006,2880,2835,2857
01146148035814063525,46011,2179,2472,2325
01059413335775700581,46015,2435,1587,2011
01146997093071334114,46022,2140,1905,2022
00762723523813647582,46008,2470,2013,2241
00997063990758123324,46025,1734,1485,1609
01144255618105658038,46006,2880,2835,2857
00686647958927045135,46011,2179,2472,2325
01058514357707771471,46010,2890,16588,9739
00747844199484181239,46008,2470,2013,2241
00623737437647069647,46006,2880,2835,2857
00860812362642417137,46018,1734,1606,1670
00000000000031621654,46017,1575,1424,1499
00000000000017265710,46008,2470,2013,2241
00000000000019420665,46011,2179,2472,2325
00000000000052948525,46014,1710,1499,1604
00612180362595167034,46019,1513,1662,1587
00000000000010589845,46003,3112,1868,2490
00000000000039293207,46018,1734,1606,1670
00653761128101393088,46013,2208,1504,1856
00627966360398585217,46011,2179,2472,2325
01147194700253870648,46023,2670,2147,2408
00970085913733653152,46013,2208,1504,1856
00644609381022892353,46020,2297,2212,2254
00828084438839415052,46001,3013,2224,2618
01133019910389060816,46018,1734,1606,1670
00654757878861005734,46011,2179,2472,2325
00000000000023061196,46008,2470,2013,2241
00792666085589851440,46017,1575,1424,1499
00846478771704968227,46009,1893,2386,2139
00000000000023690510,46023,2670,2147,2408
00000000000003798923,46023,2670,2147,2408
01047686050136253947,46019,1513,1662,1587
00912000706172475258,46003,3112,1868,2490
00000000000021203704,46013,2208,1504,1856
01130960280434963283,46011,2179,2472,2325
00000000000020283327,46011,2179,2472,2325
00978970200369404320,46015,2435,1587,2011
00885838198395636801,46023,2670,2147,2408
01077258839618308472,46009,1893,2386,2139
01092575253503104554,46013,2208,1504,1856
00910567275748536716,46024,1990,1712,1851
00862362635478267354,46022,2140,1905,2022
01100244805061767899,46009,1893,2386,2139
01046510723046840729,46002,2922,1926,2424
00593967503564135782,46005,3369,2878,3123
00948700052038053301,46011,2179,2472,2325
00000000000017604838,46022,2140,1905,2022
00712712584892741915,46003,3112,1868,2490
00000000000031534208,46017,1575,1424,1499
01045028154400610901,46013,2208,1504,1856
00962047097572744116,46018,1734,1606,1670
01079495061714413360,46023,2670,2147,2408
00766050728432523161,46014,1710,1499,1604
01102348117467728080,46018,1734,1606,1670
00570111823317635792,46005,3369,2878,3123
00990381991422029807,46001,3013,2224,2618
00862399222201017783,46010,2890,16588,9739
01111564934628633390,46022,2140,1905,2022
01150027377571912248,46017,1575,1424,1499
00000000000007692792,46022,2140,1905,2022
01005131552524292378,46021,2312,2206,2259
00000000000023318488,46003,3112,1868,2490
01140530985988307608,46014,1710,1499,1604
00887043211805480529,46005,3369,2878,3123
00000000000050835652,46003,3112,1868,2490
00000000000043797415,46001,3013,2224,2618
01017165897163703771,46005,3369,2878,3123
00944119168405231196,46007,2192,2028,2110
01122612484221466569,46006,2880,2835,2857
00000000000019860023,46020,2297,2212,2254
00852766685262267706,46006,2880,2835,2857
00000000000037147570,46019,1513,1662,1587
00695442992447674153,46017,1575,1424,1499
00000000000000556620,46010,2890,16588,9739
00915126356505422274,46009,1893,2386,2139
00000000000018624094,46001,3013,2224,2618
00562039041663228224,46021,2312,2206,2259
00000000000012593986,46011,2179,2472,2325
01141036435559210562,46010,2890,16588,9739
00903724977410208882,46013,2208,1504,1856
00830130536344724642,46020,2297,2212,2254
01140719923868175554,46001,3013,2224,2618
00973646426451793979,46014,1710,1499,1604
00863129628545046349,46018,1734,1606,1670
00844857601566232239,46022,2140,1905,2022
00000000000020894254,46008,2470,2013,2241
00599815402102705633,46022,2140,1905,2022
00000000000011621079,46009,1893,2386,2139
00790393449802742703,46003,3112,1868,2490
00933809064518970927,46019,1513,1662,1587
00000000000017275089,46023,2670,2147,2408
00844750487683710082,46019,1513,1662,1587
00000000000023636010,46015,2435,1587,2011
01072530144781477458,46011,2179,2472,2325
00000000000028096710,46011,2179,2472,2325
01018820677532704545,46005,3369,2878,3123
01059410729456478214,46015,2435,1587,2011
00892685420841671583,46017,1575,1424,1499
00960242817093828451,46022,2140,1905,2022
00674438861825345758,46011,2179,2472,2325
00787481191213353790,46022,2140,1905,2022
00000000000000899254,46001,3013,2224,2618
01079576100402249434,46023,2670,2147,2408
00000000000033845841,46007,2192,2028,2110
01107727660786657070,46009,1893,2386,2139
01004344882165848793,46003,3112,1868,2490
00837345541717193924,46009,1893,2386,2139
00943376006968548026,46007,2192,2028,2110
00000000000017046209,46006,2880,2835,2857
00000000000003910499,46022,2140,1905,2022
00000000000032815193,46023,2670,2147,2408
01010787684999656255,46001,3013,2224,2618
00801453506167719777,46018,1734,1606,1670
00000000000000472858,46022,2140,1905,2022
00000000000000260935,46010,2890,16588,9739
01044667706801580332,46013,2208,1504,1856
01110821279745595627,46007,2192,2028,2110
01152339771897107317,46021,2312,2206,2259
01144077271503800294,46011,2179,2472,2325
00790310861780955269,46003,3112,1868,2490
00864882233574995949,46019,1513,1662,1587
00000000000051700502,46002,2922,1926,2424
01125468710588976330,46011,2179,2472,2325
00824471876526869003,46018,1734,1606,1670
00620271048808550039,46006,2880,2835,2857
00000000000040582966,46003,3112,1868,2490
00818549269734561878,46017,1575,1424,1499
00000000000017405712,46025,1734,1485,1609
00743401609852539297,46009,1893,2386,2139
00000000000031871387,46011,2179,2472,2325
01015957598337274334,46023,2670,2147,2408
00739171974850358877,46024,1990,1712,1851
00970049084797641072,46013,2208,1504,1856
00913712419384516092,46009,1893,2386,2139
01068208268104542013,46008,2470,2013,2241
01137179874429477971,46006,2880,2835,2857
00816002721620466643,46006,2880,2835,2857
00934152289514989015,46025,1734,1485,1609
01076117488508888887,46006,2880,2835,2857
00926005214225717836,46021,2312,2206,2259
01059215018774487933,46015,2435,1587,2011
01131861677395972287,46007,2192,2028,2110
01110200636787207468,46009,1893,2386,2139
01114665072372185757,46021,2312,2206,2259
00728931005416548497,46017,1575,1424,1499
00582525294233236075,46003,3112,1868,2490
00000000000046034005,46009,1893,2386,2139
00000000000012538227,46011,2179,2472,2325
01142143874157966269,46013,2208,1504,1856
01107676875139119394,46009,1893,2386,2139
01068090454501147478,46002,2922,1926,2424
00000000000049691329,46009,1893,2386,2139
01024453110694619464,46002,2922,1926,2424
00000000000008581384,46003,3112,1868,2490
01099387308959172907,46017,1575,1424,1499
00759366517680399051,46003,3112,1868,2490
00000000000026857863,46011,2179,2472,2325
00887049290219751959,46005,3369,2878,3123
00613602382459304610,46003,3112,1868,2490
01106500997596593279,46009,1893,2386,2139
00000000000032752140,46011,2179,2472,2325
01060130840929118677,46022,2140,1905,2022
01084765204504823747,46008,2470,2013,2241
00000000000027925208,46006,2880,2835,2857
00000000000021111041,46023,2670,2147,2408
01079656165863696241,46023,2670,2147,2408
01013416794244699865,46020,2297,2212,2254
00000000000032720113,46011,2179,2472,2325
00590348132053032416,46011,2179,2472,2325
01118902727958810380,46014,1710,1499,1604
00000000000018789810,46006,2880,2835,2857
00000000000012313372,46011,2179,2472,2325
00994018915021282786,46013,2208,1504,1856
00938095087087002510,46024,1990,1712,1851
00000000000033963952,46022,2140,1905,2022
00940477570394498460,46025,1734,1485,1609
01115924678099608278,46011,2179,2472,2325
00846489364631587619,46025,1734,1485,1609
00000000000026232013,46009,1893,2386,2139
00000000000042275856,46018,1734,1606,1670
01147747071281804100,46019,1513,1662,1587
00000000000034186907,46011,2179,2472,2325
01140970508387061434,46008,2470,2013,2241
00959370691203876167,46017,1575,1424,1499
00745496730014009144,46005,3369,2878,3123
00000000000040571941,46010,2890,16588,9739
01084550244886928092,46013,2208,1504,1856
01149976116940939223,46017,1575,1424,1499
00999971570973172289,46022,2140,1905,2022
01035973004540238398,46011,2179,2472,2325
00948692216645704217,46018,1734,1606,1670
00000000000015185300,46014,1710,1499,1604
00000000000042612864,46003,3112,1868,2490
01102341895754139123,46006,2880,2835,2857
