ID,Título,Tipología,Ciudad,Localización,Precio,Valoración,Numero valoraciones,Baños,Camas,Viajeros máximos,Año,Plataforma
00000000000001859046,Habitación privada,Habitación,Madrid,"4.042.471,-370.607",36,4.75,,1,1,2,2020,White Hosting
00000000000020320445,Alojamiento entero,Alojamiento,Mallorca,"393.654,286.341",217,5.0,,3,6,8,2019,White Hosting
00000000000018870263,Alojamiento entero,Alojamiento,Madrid,"4.040.890.419.204,-3.709.340.900.702.320",100,4.2,,1,2,4,2018,White Hosting
00000000000006695341,Alojamiento entero,Alojamiento,Mallorca,"3.966.148.924.979.970,27.969.920.180.292.500",,,,7,16,16,2017,White Hosting
00000000000029006388,Alojamiento entero,Alojamiento,Madrid,"4.043.945,-370.147",75,4.15,,1,1,3,2020,White Hosting
00000000000027478358,Alojamiento entero,Alojamiento,Girona,"4.185.352,314.089",155,4.5,,1,1,4,2020,White Hosting
00000000000009623767,Alojamiento entero,Alojamiento,Madrid,"4.044.084,-362.494",50,4.800000000000001,,1,2,3,2020,White Hosting
00000000000015812097,Hotel,Hotel,Madrid,"404.334,-367.396",51,4.25,,1,1,3,2019,White Hosting
00000000000011568230,Alojamiento entero,Alojamiento,Barcelona,"4.137.903,217.877",55,4.65,,1,4,4,2020,White Hosting
00000000000021173417,Habitación privada,Habitación,Barcelona,"4.138.908.758.772.290,2.158.366.365.664.780",30,,,1,1,2,2017,White Hosting
00000000000006773769,Habitación privada,Habitación,Barcelona,"4.140.447.961.102.460,2.200.216.551.098.020",50,,,1,1,2,2017,White Hosting
00000000000035420248,Alojamiento entero,Alojamiento,Girona,"4.186.293,306.908",95,4.5,,2,7,8,2021,White Hosting
00000000000025997139,Habitación privada,Habitación,Barcelona,"4.138.494,218.113",35,5.0,,2,1,1,2020,White Hosting
00000000000020029202,Alojamiento entero,Alojamiento,Malaga,"36.728.361.728.654.400,-4.414.065.099.414.690",45,4.9,,1,1,2,2018,White Hosting
00000000000040772198,Alojamiento entero,Alojamiento,Mallorca,"3.957.009,2.6514",109,,,1,2,2,2020,White Hosting
00000000000015012285,Alojamiento entero,Alojamiento,Valencia,"3.947.279,-37.669",64,4.95,,2,3,4,2021,White Hosting
00000000000017207047,Alojamiento entero,Alojamiento,Madrid,"4.041.546.749.577.970,-3.703.113.344.881.310",84,4.800000000000001,,1,2,4,2019,White Hosting
00000000000034888691,Alojamiento entero,Alojamiento,Mallorca,"3.985.322,312.187",74,3.5,,1,2,3,2020,White Hosting
00000000000015657388,Habitación compartida,Habitación,Madrid,"4.038.320.598.415.520,-37.821.092.924.838.500",15,,,1,1,1,2018,White Hosting
00000000000017416161,Alojamiento entero,Alojamiento,Menorca,"3.985.922,4.256",221,5.0,,2,5,6,2019,White Hosting
00000000000019373219,Alojamiento entero,Alojamiento,Mallorca,"3.974.006,290.524",157,,,1,3,2,2020,White Hosting
00000000000013759735,Alojamiento entero,Alojamiento,Mallorca,"397.733.038.981.954,29.683.005.626.523.700",80,4.3500000000000005,,3,4,6,2019,White Hosting
00000000000021034122,Alojamiento entero,Alojamiento,Barcelona,"4.138.279.391.216.880,2.170.346.156.689.950",100,,,1,1,2,2018,White Hosting
00000000000021615919,Alojamiento entero,Alojamiento,Madrid,"4.042.241,-370.667",105,4.7,,1,2,5,2019,White Hosting
00000000000046060050,Alojamiento entero,Alojamiento,Madrid,"4.042.415,-369.645",73,5.0,,2,3,4,2021,White Hosting
00000000000017750191,Alojamiento entero,Alojamiento,Girona,"4.226.698.410.751.750,3.145.736.408.703.970",125,,,1,3,5,2018,White Hosting
00000000000016762460,Habitación privada,Habitación,Barcelona,"4.138.073,2.1744",30,4.75,,1,1,2,2021,White Hosting
00000000000016146904,Alojamiento entero,Alojamiento,Madrid,"4.040.932,-370.474",52,4.800000000000001,,1,1,2,2020,White Hosting
00000000000042422468,Alojamiento entero,Alojamiento,Mallorca,"3.989.069,305.247",145,,,4,8,8,2020,White Hosting
00000000000034634795,Alojamiento entero,Alojamiento,Valencia,"3.947.037,-38.014",43,4.0,,1,2,3,2020,White Hosting
00000000000018809312,Habitación privada,Habitación,Barcelona,"41.405.998.684.374.200,21.607.247.997.301.200",40,5.0,,2,1,2,2017,White Hosting
00000000000017149038,Alojamiento entero,Alojamiento,Sevilla,"3.738.674.166.724.110,-5.988.793.831.428.920",120,,,1,5,5,2018,White Hosting
00000000000022775136,Alojamiento entero,Alojamiento,Girona,"4.195.249,322.575",67,4.0,,1,2,4,2019,White Hosting
00000000000015014198,Alojamiento entero,Alojamiento,Madrid,"4.042.052,-369.707",65,4.8500000000000005,,1,2,4,2019,White Hosting
00000000000027697741,Alojamiento entero,Alojamiento,Barcelona,"4.138.770.500.940.600,2.174.365.006.471.430",110,5.0,,1,2,3,2018,White Hosting
00000000000044321804,Habitación privada,Habitación,Barcelona,"413.676,213.405",14,4.65,,2,1,1,2020,White Hosting
00000000000025125251,Alojamiento entero,Alojamiento,Barcelona,"4.140.649.552.076.310,21.626.549.085.209.700",110,,,1,3,5,2018,White Hosting
00000000000003275784,Alojamiento entero,Alojamiento,Mallorca,"3.959.267,262.261",150,4.75,,3,5,8,2021,White Hosting
00000000000019158294,Alojamiento entero,Alojamiento,Valencia,"3.948.536,-40.383",81,4.9,,1,1,4,2020,White Hosting
00000000000024628705,Alojamiento entero,Alojamiento,Malaga,"3.672.758,-442.372",75,3.6,,1,4,6,2019,White Hosting
00000000000021435274,Alojamiento entero,Alojamiento,Mallorca,"3.977.846.901.217.300,2.936.805.538.062.480",137,,,2,6,6,2018,White Hosting
00000000000038544854,Alojamiento entero,Alojamiento,Madrid,"4.039.916,-370.204",75,4.55,,1,2,3,2020,White Hosting
00000000000024713733,Alojamiento entero,Alojamiento,Malaga,"3.672.637,-441.516",50,4.95,,1,2,4,2020,White Hosting
00000000000037606975,Alojamiento entero,Alojamiento,Menorca,"3.981.075,426.506",,,,6,10,12,2020,White Hosting
00000000000017004187,Alojamiento entero,Alojamiento,Mallorca,"3.932.032.855.206.300,2.993.548.815.972.630",180,5.0,,2,5,7,2018,White Hosting
00000000000002776901,Alojamiento entero,Alojamiento,Barcelona,"413.852,216.565",289,4.8500000000000005,,2,4,6,2020,White Hosting
00000000000002438814,Alojamiento entero,Alojamiento,Barcelona,"4.140.744.782.449.500,21.804.241.477.740.000",60,4.75,,1,3,4,2017,White Hosting
00000000000020587736,Alojamiento entero,Alojamiento,Malaga,"3.672.247,-437.602",64,,,2,4,6,2019,White Hosting
00000000000017403686,Habitación privada,Habitación,Barcelona,"4.137.043,214.448",121,5.0,,1,1,2,2020,White Hosting
00000000000024914994,Habitación privada,Habitación,Madrid,"4.043.366.342.496.310,-37.163.037.697.075.600",40,4.55,,5,0,1,2019,White Hosting
00000000000038868954,Habitación privada,Habitación,Malaga,"367.261,-441.648",50,,,1,1,2,2019,White Hosting
00000000000001821582,Alojamiento entero,Alojamiento,Girona,"4.217.966.621.691.430,28.999.290.407.438.300",260,4.6000000000000005,,3,9,16,2018,White Hosting
00000000000024383985,Alojamiento entero,Alojamiento,Girona,"4.189.571.591.677.440,31.885.566.754.912.500",114,,,2,4,7,2018,White Hosting
00000000000019429639,Alojamiento entero,Alojamiento,Barcelona,"413.723.031.514.396,2.118.782.805.206.700",55,4.4,,1,1,4,2018,White Hosting
00000000000018132807,Habitación privada,Habitación,Sevilla,"37.372.626.224.583.900,-597.702.660.877.092",52,4.7,,1,1,2,2018,White Hosting
00000000000024647213,Alojamiento entero,Alojamiento,Malaga,"3.672.206,-442.102",65,4.8500000000000005,,1,1,3,2019,White Hosting
00000000000018513889,Alojamiento entero,Alojamiento,Madrid,"4.040.923.026.275.570,-37.274.079.505.446.700",71,4.75,,1,2,5,2018,White Hosting
00000000000002020743,Alojamiento entero,Alojamiento,Barcelona,"4.141.255,215.056",99,4.65,,1,3,5,2020,White Hosting
00000000000005144502,Alojamiento entero,Alojamiento,Valencia,"3.947.322,-37.451",125,4.0,,1,2,4,2019,White Hosting
00000000000024182384,Alojamiento entero,Alojamiento,Sevilla,"37.375.205.631.957,-5.944.335.818.745.220",65,5.0,,2,3,4,2018,White Hosting
00000000000021171886,Habitación compartida,Habitación,Madrid,"4.038.191,-367.155",12,4.5,,1,1,1,2019,White Hosting
00000000000006724183,Alojamiento entero,Alojamiento,Barcelona,"4.139.570.881.412.590,2.146.325.910.898.560",65,4.3,,2,3,4,2019,White Hosting
00000000000026883809,Alojamiento entero,Alojamiento,Malaga,"3.672.336,-441.849",40,4.800000000000001,,1,3,4,2021,White Hosting
00000000000014459149,Alojamiento entero,Alojamiento,Madrid,"40.410.266.152.620.800,-36.992.777.918.253.100",40,4.8500000000000005,,1,1,2,2018,White Hosting
00000000000012036000,Alojamiento entero,Alojamiento,Girona,"4.229.011,327.738",120,4.800000000000001,,2,2,4,2019,White Hosting
00000000000011982369,Alojamiento entero,Alojamiento,Mallorca,"3.983.068.799.764.940,3.117.636.292.285.910",60,4.55,,1,2,4,2017,White Hosting
00000000000011832784,Habitación privada,Habitación,Sevilla,"3.738.367.577.424.380,-5.982.681.504.700.520",23,4.7,,1,1,1,2018,White Hosting
00000000000038870227,Habitación privada,Habitación,Malaga,"3.671.819,-442.391",41,4.2,,3,2,3,2021,White Hosting
00000000000028330061,Alojamiento entero,Alojamiento,Madrid,"4.042.528,-369.916",110,4.65,,1,1,4,2020,White Hosting
00000000000037628275,Alojamiento entero,Alojamiento,Barcelona,"4.138.929,214.144",500,,,5,8,11,2019,White Hosting
00000000000028976590,Habitación privada,Habitación,Valencia,"3.947.097,-34.212",9,,,1,1,1,2019,White Hosting
00000000000032241076,Alojamiento entero,Alojamiento,Valencia,"3.946.257,-32.477",250,,,0,7,7,2021,White Hosting
00000000000030215812,Alojamiento entero,Alojamiento,Mallorca,"3.984.217,312.681",54,,,1,2,2,2019,White Hosting
00000000000032798042,Alojamiento entero,Alojamiento,Sevilla,"3.738.624,-599.546",66,4.9,,2,5,4,2019,White Hosting
00000000000043953067,Alojamiento entero,Alojamiento,Malaga,"3.671.919,-443.292",70,,,1,2,4,2020,White Hosting
00000000000033189324,Alojamiento entero,Alojamiento,Girona,"4.171.939,293.224",218,5.0,,2,5,8,2021,White Hosting
00000000000018566314,Alojamiento entero,Alojamiento,Madrid,"40.403.749.894.357.200,-367.260.853.275.986",60,4.7,,1,2,4,2019,White Hosting
00000000000045325268,Alojamiento entero,Alojamiento,Mallorca,"3.951.201,302.683",247,,,3,5,6,2021,White Hosting
00000000000031006926,Alojamiento entero,Alojamiento,Mallorca,"3.971.169,262.237",,,,4,0,8,2019,White Hosting
00000000000001866813,Alojamiento entero,Alojamiento,Barcelona,"4.138.608,216.127",125,4.0,,2,5,6,2020,White Hosting
00000000000031979706,Alojamiento entero,Alojamiento,Malaga,"3.672.291,-442.389",96,,,1,3,4,2019,White Hosting
00000000000029380917,Alojamiento entero,Alojamiento,Mallorca,"3.985.910.143.246.800,3.151.903.941.059.980",154,,,3,4,6,2019,White Hosting
00000000000006432674,Alojamiento entero,Alojamiento,Girona,"418.467,310.519",74,4.800000000000001,,2,6,8,2019,White Hosting
00000000000019062117,Alojamiento entero,Alojamiento,Mallorca,"3.951.705,3.0193",146,,,2,5,8,2019,White Hosting
00000000000034970073,Alojamiento entero,Alojamiento,Madrid,"404.227,-369.843",80,5.0,,2,1,2,2020,White Hosting
00000000000031208904,Habitación privada,Habitación,Barcelona,"414.036,216.994",51,4.9,,1,1,1,2020,White Hosting
00000000000035855825,Alojamiento entero,Alojamiento,Girona,"4.224.746,311.822",139,3.5,,4,7,10,2021,White Hosting
00000000000011955696,Habitación privada,Habitación,Barcelona,"4.139.565.728.833.420,2.181.209.887.389.620",40,,,1,1,2,2017,White Hosting
00000000000002360266,Alojamiento entero,Alojamiento,Barcelona,"41.394.508.327.473.100,218.590.819.976.399",96,4.45,,1,1,2,2017,White Hosting
00000000000016001069,Alojamiento entero,Alojamiento,Mallorca,"3.979.329.457.086.720,26.972.412.457.365.000",70,5.0,,1,1,2,2018,White Hosting
00000000000045210843,Alojamiento entero,Alojamiento,Mallorca,"3.983.753,305.821",300,,,2,5,6,2020,White Hosting
00000000000001728329,Alojamiento entero,Alojamiento,Barcelona,"4.139.308,217.908",60,4.75,,1,1,2,2020,White Hosting
00000000000031536423,Habitación privada,Habitación,Malaga,"3.672.397,-442.333",30,4.75,,1,1,2,2019,White Hosting
00000000000028597308,Alojamiento entero,Alojamiento,Madrid,"4.043.702,-369.814",41,4.3500000000000005,,1,3,4,2020,White Hosting
00000000000032464263,Alojamiento entero,Alojamiento,Barcelona,"4.137.699,216.259",140,4.7,,1,1,2,2020,White Hosting
00000000000014068570,Alojamiento entero,Alojamiento,Madrid,"4.042.882.943.815.610,-3.696.777.878.955.990",195,4.75,,2,5,8,2019,White Hosting
00000000000012144391,Alojamiento entero,Alojamiento,Girona,"422.968,290.721",165,4.800000000000001,,2,3,4,2020,White Hosting
00000000000013766096,Habitación privada,Habitación,Barcelona,"41.374.750.425.930.800,21.569.148.255.769.000",40,4.55,,1,1,2,2017,White Hosting
00000000000002343701,Alojamiento entero,Alojamiento,Mallorca,"3.958.218,264.771",76,4.55,,1,2,3,2020,White Hosting
00000000000001169088,Alojamiento entero,Alojamiento,Barcelona,"4.137.564,215.454",85,4.25,,1,4,6,2020,White Hosting
00000000000006524457,Habitación privada,Habitación,Girona,"4.205.933,316.275",65,4.65,,1,2,4,2019,White Hosting
00000000000040717716,Alojamiento entero,Alojamiento,Menorca,"3.997.696,383.477",85,4.6000000000000005,,1,4,5,2020,White Hosting
00000000000019112401,Alojamiento entero,Alojamiento,Girona,"4.205.377.532.382.250,3.196.658.557.300.720",80,4.3,,2,4,6,2018,White Hosting
00000000000001351195,Alojamiento entero,Alojamiento,Girona,"4.174.294,289.634",500,4.6000000000000005,,3,22,16,2020,White Hosting
00000000000025389648,Habitación privada,Habitación,Barcelona,"4.138.051.266.845.410,2.152.304.867.041.190",30,4.0,,1,2,2,2018,White Hosting
00000000000022644507,Alojamiento entero,Alojamiento,Mallorca,"3.973.849,2.9207",75,,,1,3,4,2019,White Hosting
00000000000030783806,Alojamiento entero,Alojamiento,Madrid,"4.041.845,-370.527",129,5.0,,2,2,6,2019,White Hosting
00000000000019433592,Alojamiento entero,Alojamiento,Madrid,"40.439.167.375.982.600,-3.699.034.295.246.260",54,4.75,,1,1,2,2018,White Hosting
00000000000019551176,Habitación privada,Habitación,Mallorca,"3.958.099.725.951.280,26.480.139.715.051.500",65,4.95,,1,1,2,2018,White Hosting
00000000000020578723,Alojamiento entero,Alojamiento,Girona,"4.168.596,280.763",223,,,3,7,11,2019,White Hosting
00000000000020842264,Alojamiento entero,Alojamiento,Mallorca,"39.567.488.243.915.100,2.656.209.978.559.660",68,5.0,,1,1,2,2018,White Hosting
00000000000015091443,Habitación compartida,Habitación,Madrid,"4.048.021,-372.715",70,4.15,,1,3,3,2019,White Hosting
00000000000018182224,Alojamiento entero,Alojamiento,Girona,"4.242.142,292.448",70,4.65,,1,4,6,2019,White Hosting
00000000000023269964,Alojamiento entero,Alojamiento,Girona,"4.176.094,298.125",250,4.800000000000001,,2,4,6,2019,White Hosting
00000000000040177965,Alojamiento entero,Alojamiento,Madrid,"4.040.977,-370.709",100,5.0,,1,1,4,2020,White Hosting
00000000000044158896,Alojamiento entero,Alojamiento,Malaga,"36.727,-443.229",43,4.65,,1,2,3,2021,White Hosting
00000000000017341376,Alojamiento entero,Alojamiento,Malaga,"3.672.679,-44.137",55,4.6000000000000005,,1,3,2,2020,White Hosting
00000000000025732701,Alojamiento entero,Alojamiento,Mallorca,"3.990.126.003.903.640,3.069.829.820.776.650",318,4.75,,3,5,6,2019,White Hosting
00000000000015034907,Alojamiento entero,Alojamiento,Mallorca,"3.956.933,265.171",160,4.6000000000000005,,1,1,3,2019,White Hosting
00000000000006669701,Habitación privada,Habitación,Madrid,"40.408.640.306.885.900,-3.710.751.593.394.630",17,,,1,1,1,2018,White Hosting
00000000000014032032,Habitación privada,Habitación,Menorca,"3.999.835.196.030.450,38.799.037.052.917.600",85,,,2,2,6,2018,White Hosting
00000000000011423836,Alojamiento entero,Alojamiento,Madrid,"4.042.323,-370.172",116,4.9,,2,2,5,2019,White Hosting
00000000000023673316,Alojamiento entero,Alojamiento,Mallorca,"3.976.059.317.344.660,31.651.609.784.968.000",245,,,6,12,12,2018,White Hosting
00000000000016411691,Alojamiento entero,Alojamiento,Mallorca,"3.985.856,309.991",99,4.75,,2,5,6,2020,White Hosting
00000000000032012114,Habitación privada,Habitación,Valencia,"3.945.651,-37.269",30,4.5,,1,1,2,2019,White Hosting
00000000000023945385,Habitación privada,Habitación,Malaga,"3.672.716.119.945.340,-4.425.556.614.717.620",25,5.0,,2,1,1,2018,White Hosting
00000000000019419933,Alojamiento entero,Alojamiento,Valencia,"3.947.614,-38.561",79,4.95,,2,1,2,2019,White Hosting
00000000000018284178,Alojamiento entero,Alojamiento,Girona,"4.236.931.397.739.840,31.614.952.615.252.400",70,4.0,,1,4,6,2018,White Hosting
00000000000019399865,Habitación privada,Habitación,Barcelona,"41.387.396.255.621.100,2.181.226.290.448.150",41,4.55,,1,2,2,2018,White Hosting
00000000000000422454,Alojamiento entero,Alojamiento,Valencia,"3.947.846,-38.207",60,4.65,,1,4,4,2019,White Hosting
00000000000039292001,Habitación privada,Habitación,Barcelona,"4.139.927,212.641",100,,,3,2,2,2020,White Hosting
00000000000038813113,Habitación privada,Habitación,Madrid,"4.040.761,-370.975",220,3.0,,1,4,8,2019,White Hosting
00000000000033635721,Habitación privada,Habitación,Barcelona,"4.140.672,217.059",45,5.0,,1,1,1,2019,White Hosting
00000000000042225076,Habitación privada,Habitación,Valencia,"3.947.066,-38.599",40,,,1,1,3,2020,White Hosting
00000000000018080535,Alojamiento entero,Alojamiento,Girona,"4.205.658,298.027",135,4.95,,1,2,6,2020,White Hosting
00000000000018867346,Habitación privada,Habitación,Barcelona,"4.142.573.469.907.490,21.598.828.646.080.000",110,,,1,2,3,2018,White Hosting
00000000000021877211,Habitación privada,Habitación,Madrid,"4.042.985,-364.915",31,4.95,,1,1,1,2020,White Hosting
00000000000039839092,Alojamiento entero,Alojamiento,Girona,"4.230.717,314.752",350,,,4,8,4,2020,White Hosting
00000000000018045176,Alojamiento entero,Alojamiento,Madrid,"4.041.768,-367.674",164,5.0,,1,5,5,2020,White Hosting
00000000000044383826,Habitación compartida,Habitación,Madrid,"4.042.648,-369.827",200,,,1,2,2,2020,White Hosting
00000000000005335779,Alojamiento entero,Alojamiento,Barcelona,"413.851.162.861.801,21.552.895.005.265.900",225,5.0,,2,2,4,2018,White Hosting
00000000000026163484,Alojamiento entero,Alojamiento,Madrid,"4.043.586,-366.796",49,4.7,,1,2,4,2020,White Hosting
00000000000005568602,Habitación privada,Habitación,Barcelona,"4.139.147.518.100.490,21.557.951.756.547.500",20,4.75,,1,1,1,2017,White Hosting
00000000000032407332,Habitación privada,Habitación,Barcelona,"4.140.842,219.768",96,4.9,,2,2,3,2019,White Hosting
00000000000024573390,Alojamiento entero,Alojamiento,Madrid,"4.041.987.197.188.190,-37.034.393.952.351.500",150,5.0,,1,1,3,2018,White Hosting
00000000000036636619,Habitación privada,Habitación,Madrid,"404.249,-368.273",35,5.0,,2,1,2,2019,White Hosting
00000000000039240204,Habitación compartida,Habitación,Barcelona,"4.139.837,215.347",300,4.0,,2,7,8,2020,White Hosting
00000000000039545477,Alojamiento entero,Alojamiento,Girona,"4.188.549,317.672",195,,,1,4,6,2020,White Hosting
00000000000040272342,Alojamiento entero,Alojamiento,Madrid,"4.044.262,-369.774",59,5.0,,1,3,2,2020,White Hosting
00000000000033056372,Alojamiento entero,Alojamiento,Mallorca,"3.972.214,293.032",115,,,2,5,6,2019,White Hosting
00000000000042699703,Habitación privada,Habitación,Barcelona,"413.998,217.939",75,,,1,0,2,2020,White Hosting
