,ID,Tipo de habitación,Título,Tipología,Ciudad,Localización,Municipio,Precio por noche Agosto,Precio por noche Octubre,Precio Medio,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos,Distancia a PI
140,881655562211241963,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43536,-3.68125",Madrid,63.0,90.0,76.0,4.89,9.0,1.0,1,1.0,1.0,2.785
141,16906233,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43089,-3.70443",Madrid,84.0,128.0,106.0,4.45,121.0,1.0,1,3.0,3.0,1.554
142,54087556,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.43717,-3.68503",Madrid,80.0,80.0,80.0,,,1.0,1,2.0,,2.742
143,884551511129760677,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.420662,-3.705541",Madrid,231.0,268.0,250.0,4.74,68.0,2.0,1,3.0,4.0,0.449
144,988115567037334923,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.449377,-3.698269",Madrid,107.0,107.0,107.0,,,1.0,1,2.0,2.0,3.636
145,1012183629573661013,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3904,-3.6539",Madrid,25.0,22.0,24.0,,,1.0,1,1.0,,5.135
146,1130437082286699135,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4729,-3.6421",Madrid,45.0,45.0,45.0,,1.0,1.0,1,1.0,,8.109
147,659123054635759016,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4597,-3.6536",Madrid,117.0,113.0,115.0,4.91,35.0,1.0,5,2.0,2.0,6.362
148,838257625143528925,"Habitación en Alcobendas, España",Habitación,Habitación,Madrid,"40.54314,-3.64243",Alcobendas,41.0,41.0,41.0,4.85,61.0,1.0,1,1.0,,14.955
149,1142036897983346485,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.39744,-3.73707",Madrid,,,,,,1.0,1,1.0,,3.572
150,998642799273500632,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.426049,-3.66276",Madrid,32.0,32.0,32.0,4.71,45.0,1.0,1,1.0,,3.598
151,763023428920862616,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.41284,-3.72853",Madrid,,,,4.73,49.0,3.0,1,,6.0,2.164
152,34774177,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.42104,-3.65477",Madrid,38.0,38.0,38.0,,,1.0,1,1.0,,4.153
153,51836498,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4352,-3.64775",Madrid,,26.0,26.0,4.7,23.0,1.0,1,1.0,,5.14
154,979955278080859390,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.3575,-3.6858",Madrid,98.0,,98.0,,,1.0,1,2.0,3.0,6.777
155,812247755136666376,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.387216,-3.736188",Madrid,93.0,93.0,93.0,4.89,46.0,1.0,5,2.0,4.0,4.308
156,948628556127072498,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.402202,-3.690328",Madrid,,,,4.76,21.0,1.0,1,1.0,2.0,1.983
157,1016024640648491359,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.38785,-3.72582",Madrid,,,,,,2.0,1,,5.0,3.744
158,18093383,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.42363,-3.67766",Madrid,,,,,,2.0,1,3.0,5.0,2.314
159,770804778174448545,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.41511,-3.67569",Madrid,90.0,113.0,102.0,4.75,85.0,1.0,2,2.0,4.0,2.366
160,778404699390354331,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4741,-3.5754",Madrid,95.0,95.0,95.0,,,1.0,1,2.0,3.0,12.569
161,38071198,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.38087,-3.65252",Madrid,52.0,52.0,52.0,,,1.0,1,2.0,,5.894
162,654055144846199595,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.42707,-3.65059",Madrid,77.0,74.0,76.0,4.74,116.0,1.0,1,1.0,3.0,4.621
163,50818019,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.41241,-3.69477",Madrid,122.0,227.0,174.0,,,1.0,1,2.0,4.0,0.896
164,11664287,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4348,-3.7037",Madrid,,,,,,1.0,5,2.0,3.0,1.987
165,1113744074850403388,"Habitación en Torrejón de Ardoz, España",Habitación,Habitación,Madrid,"40.458609,-3.478438",Torrejn de Ardoz,,,,,2.0,1.0,1,1.0,,19.606
166,49833133,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4276,-3.7011",Madrid,,135.0,135.0,,,1.0,1,1.0,2.0,1.204
167,1110296644884208553,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3759,-3.6675",Madrid,,,,,2.0,1.0,1,3.0,,5.489
168,933326,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4055,-3.6921",Madrid,80.0,,80.0,4.67,107.0,2.0,1,3.0,5.0,1.597
169,34490476,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.42722,-3.65758",Madrid,,,,4.77,69.0,1.0,1,1.0,,4.055
170,906605411630358233,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4112,-3.6957",Madrid,127.0,170.0,148.0,4.79,66.0,1.0,1,,2.0,0.92
171,945149189480344890,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4159,-3.6755",Madrid,,301.0,301.0,,,3.0,2,4.0,6.0,2.376
172,831713147993383367,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.462516,-3.70728",Madrid,,,,4.88,32.0,1.0,1,2.0,4.0,5.079
173,803380875580433064,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4423,-3.6712",Madrid,94.0,179.0,136.0,4.6,20.0,1.0,1,1.0,2.0,3.931
174,34732572,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4337,-3.70769",Madrid,,,,4.4,159.0,1.0,1,1.0,2.0,1.898
175,683292876592673002,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.388,-3.7299",Madrid,52.0,51.0,52.0,4.46,89.0,1.0,1,1.0,2.0,3.916
176,1020043867757240230,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.432968,-3.701509",Madrid,104.0,117.0,110.0,4.6,5.0,1.0,1,2.0,4.0,1.792
177,867449943114421918,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4439,-3.6704",Madrid,99.0,99.0,99.0,4.79,62.0,1.0,5,,6.0,4.106
178,725789004115538685,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.45804,-3.58806",Madrid,53.0,53.0,53.0,,,1.0,1,,,10.789
179,744005210080743389,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.42869,-3.61345",Madrid,40.0,40.0,40.0,4.89,28.0,1.0,1,1.0,,7.737
180,1039786688219756206,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.390414,-3.760426",Madrid,29.0,29.0,29.0,,,1.0,1,1.0,,5.648
181,29563151,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.38368,-3.67031",Madrid,,,,4.63,127.0,1.0,1,1.0,,4.646
182,51568557,"Alojamiento entero: apto. residencial en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.40222,-3.69404",Madrid,107.0,107.0,107.0,4.64,124.0,1.0,1,1.0,2.0,1.822
183,564167138297601693,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.3747,-3.74075",Madrid,63.0,,63.0,4.49,41.0,3.0,1,3.0,4.0,5.655
184,873005714126572119,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3932,-3.7094",Madrid,42.0,42.0,42.0,4.74,38.0,1.0,1,1.0,,2.685
185,30714597,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.42619,-3.67851",Madrid,84.0,84.0,84.0,,,1.0,1,1.0,2.0,2.355
186,52230971,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.46031,-3.68293",Madrid,106.0,183.0,144.0,4.81,48.0,1.0,1,2.0,3.0,5.129
187,617428582925426420,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.47365,-3.71389",Madrid,111.0,111.0,111.0,4.76,50.0,1.0,1,,3.0,6.368
188,53997387,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.46516,-3.63124",Madrid,23.0,23.0,23.0,4.75,4.0,1.0,1,1.0,,8.136
189,1135619557878369308,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4234,-3.7001",Madrid,140.0,140.0,140.0,,,1.0,1,,6.0,0.776
190,1044639435514123404,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.42485,-3.70167",Madrid,,,,,,1.0,1,2.0,4.0,0.895
191,32461290,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.45345,-3.69817",Madrid,146.0,500.0,323.0,4.57,148.0,1.0,1,1.0,2.0,4.086
192,1130556082824872645,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.389652,-3.65253",Madrid,25.0,25.0,25.0,,1.0,1.0,1,1.0,,5.277
193,29927598,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.38657,-3.6669",Madrid,25.0,25.0,25.0,,,1.0,1,1.0,,4.585
194,1106586689376206755,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4233,-3.6994",Madrid,116.0,136.0,126.0,4.83,6.0,1.0,1,1.0,4.0,0.79
195,31254291,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4335,-3.6809",Madrid,219.0,,219.0,4.88,50.0,3.0,3,5.0,8.0,2.658
196,53776119,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.45049,-3.70633",Madrid,82.0,199.0,140.0,4.56,63.0,1.0,1,2.0,4.0,3.739
197,52345541,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.38495,-3.74094",Madrid,,,,,,2.0,1,3.0,5.0,4.762
198,873102770909169152,"Caravana/autocaravana en Madrid, España",Caravana/autocaravana,Caravana/autocaravana,Madrid,"40.460887,-3.595058",Madrid,,120.0,120.0,,,1.0,1,1.0,2.0,10.401
199,997467791628376513,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.451134,-3.701691",Madrid,,,,4.53,17.0,1.0,1,1.0,1.0,3.807
200,1107056967895573635,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.385185,-3.78189",Madrid,25.0,25.0,25.0,4.33,3.0,1.0,1,1.0,,7.515
201,935210869876624031,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.458011,-3.698067",Madrid,25.0,25.0,25.0,4.69,26.0,1.0,1,2.0,,4.592
202,1263329,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.39848,-3.69692",Madrid,55.0,,55.0,,,1.0,1,2.0,,2.126
203,1103562790728592851,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.45272,-3.69999",Madrid,127.0,127.0,127.0,5.0,4.0,1.0,1,,4.0,3.991
204,839588544960458402,"Habitación en Majadahonda, España",Habitación,Habitación,Madrid,"40.46871,-3.87406",Majadahonda,34.0,34.0,34.0,,,1.0,1,2.0,,15.537
205,683987844138712157,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.38292,-3.78002",Madrid,24.0,29.0,26.0,,,1.0,1,,,7.5
206,1072387007278068377,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4217,-3.6896",Madrid,,517.0,517.0,,,2.0,2,2.0,4.0,1.293
207,889283971711447634,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.472,-3.6376",Madrid,62.0,,62.0,4.8,82.0,1.0,1,2.0,3.0,8.284
208,1100050920300144649,"Alojamiento entero: vivienda en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.45926,-3.70082",Madrid,,214.0,214.0,4.5,6.0,2.0,1,3.0,8.0,4.713
209,748613277176266249,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4591,-3.692",Madrid,78.0,78.0,78.0,4.75,28.0,1.0,1,1.0,2.0,4.79
210,1091420378665829352,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.441289,-3.672372",Madrid,90.0,90.0,90.0,,,1.0,1,1.0,3.0,3.781
211,927396994073519081,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.42989,-3.65409",Madrid,101.0,500.0,300.0,4.57,21.0,1.0,1,1.0,2.0,4.427
212,655899974790609114,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.39114,-3.72193",Madrid,68.0,97.0,82.0,4.71,55.0,1.0,1,2.0,4.0,3.263
213,1062313725310213243,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.425986,-3.654783",Madrid,,30.0,30.0,,,1.0,1,,,4.248
214,755502508203878881,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.46802,-3.69726",Madrid,106.0,500.0,303.0,4.75,51.0,1.0,1,1.0,2.0,5.706
215,978787616688399646,"Alojamiento entero: vivienda en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.480016,-3.733124",Madrid,305.0,320.0,312.0,4.75,4.0,3.0,3,4.0,6.0,7.449
216,1136118465079980952,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4043,-3.7446",Madrid,73.0,73.0,73.0,,,1.0,1,2.0,4.0,3.75
217,49074773,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.41176,-3.72789",Madrid,40.0,40.0,40.0,4.79,84.0,1.0,1,1.0,,2.141
218,1030391305392681341,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4373,-3.675",Madrid,103.0,103.0,103.0,,2.0,1.0,1,1.0,2.0,3.311
219,880260552950118225,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.488471,-3.672491",Madrid,132.0,132.0,132.0,4.7,98.0,2.0,2,,6.0,8.378
220,13403703,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3987,-3.6968",Madrid,46.0,46.0,46.0,,,1.0,1,1.0,,2.106
221,1144234135452025974,"Habitación en Rivas-Vaciamadrid, España",Habitación,Habitación,Madrid,"40.365423,-3.550536",RivasVaciamadrid,36.0,36.0,36.0,,,1.0,1,1.0,,14.167
222,21879461,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.43671,-3.71519",Madrid,37.0,37.0,37.0,,,1.0,1,1.0,,2.411
223,32513575,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.42966,-3.61647",Madrid,50.0,50.0,50.0,4.67,6.0,1.0,1,1.0,,7.505
224,854195509818792739,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.471647,-3.69174",Madrid,149.0,253.0,201.0,4.64,28.0,1.0,1,2.0,4.0,6.166
225,1070210060037869386,"Habitación privada en: vivienda en Madrid, España",Habitación privada en,Habitación,Madrid,"40.366,-3.6982",Madrid,32.0,32.0,32.0,4.57,7.0,1.0,3,1.0,2.0,5.681
226,551496516790781015,"Habitación privada en: chalet en Paracuellos de Jarama, España",Habitación privada en,Habitación,Madrid,"40.501,-3.5162",Paracuellos de Jarama,,,,,,1.0,1,2.0,3.0,18.401
227,32402933,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.39529,-3.66083",Madrid,110.0,158.0,134.0,4.8,41.0,1.0,1,2.0,4.0,4.343
228,1007432017759374165,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.37718,-3.7124",Madrid,,,,,,1.0,1,1.0,,4.483
229,878147653742979745,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.385712,-3.705924",Madrid,42.0,42.0,42.0,4.5,6.0,1.0,1,,,3.477
230,24508884,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.38478,-3.72277",Madrid,,,,,,1.0,1,1.0,,3.928
231,34029782,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.40649,-3.6983",Madrid,,,,4.53,197.0,1.0,1,1.0,,1.242
232,953778038279439272,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3791,-3.7531",Madrid,30.0,30.0,30.0,4.69,13.0,1.0,1,2.0,,5.942
233,29981080,"Alojamiento entero: apto. residencial en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.40429,-3.67789",Madrid,,,,4.6,123.0,4.0,2,4.0,6.0,2.586
234,1111754747534662943,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3839,-3.709",Madrid,37.0,37.0,37.0,,2.0,1.0,1,1.0,,3.702
235,1092079733519787800,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.432025,-3.649041",Madrid,,35.0,35.0,5.0,4.0,1.0,1,1.0,,4.909
236,27369539,"Alojamiento entero: apto. residencial en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.468,-3.6775",Madrid,,,,,,1.0,1,2.0,3.0,6.091
237,17244583,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4266,-3.7026",Madrid,52.0,59.0,56.0,,,1.0,1,1.0,,1.078
238,996788104365738260,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.41283,-3.66948",Madrid,,137.0,137.0,,,1.0,1,2.0,4.0,2.919
239,1097801677792859906,"Alojamiento entero: vivienda en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.573208,-3.901552",Madrid,,58.0,58.0,,,1.0,1,2.0,3.0,24.132
240,914057,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.38901,-3.64185",Madrid,,,,,,1.0,1,,,6.076
241,1128932756949794866,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.466989,-3.590794",Madrid,33.0,33.0,33.0,,2.0,1.0,1,1.0,,11.046
242,1101298892531826755,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.3913,-3.6474",Madrid,101.0,101.0,101.0,4.27,11.0,2.0,1,3.0,6.0,5.542
243,40985222,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.42103,-3.70356",Madrid,,,,4.56,27.0,1.0,4,,,0.456
244,47002462,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.393,-3.65635",Madrid,42.0,42.0,42.0,4.59,34.0,1.0,1,1.0,2.0,4.8
245,618748237072160899,"Habitación en Pozuelo de Alarcón, España",Habitación,Habitación,Madrid,"40.41391,-3.78465",Pozuelo de Alarcn,99.0,95.0,97.0,,,2.0,1,3.0,,6.875
246,45438903,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.49105,-3.6937",Madrid,,,,4.81,43.0,1.0,1,1.0,,8.284
247,10082400,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4384,-3.6946",Madrid,,,,4.56,151.0,1.0,1,1.0,2.0,2.504
248,1081130798000502989,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.458439,-3.704624",Madrid,38.0,39.0,38.0,5.0,6.0,1.0,1,,,4.617
249,1092073907768256687,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3863,-3.6916",Madrid,97.0,97.0,97.0,,2.0,1.0,1,,,3.552
250,644805739429143484,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4767,-3.7159",Madrid,,,,,,1.0,1,,2.0,6.728
251,1141791006046682535,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.409124,-3.728513",Madrid,54.0,54.0,54.0,,,1.0,1,1.0,,2.286
252,22203414,"Habitación en Pinto, España",Habitación,Habitación,Madrid,"40.24631,-3.69215",Pinto,,,,,,1.0,1,1.0,,18.996
253,28683485,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.46905,-3.72189",Madrid,,27.0,27.0,,,1.0,1,2.0,,6.0
254,1076148381158043670,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.444584,-3.701614",Madrid,145.0,,145.0,4.63,16.0,2.0,2,1.0,4.0,3.079
255,22764702,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43386,-3.66744",Madrid,,,,,,1.0,1,1.0,2.0,3.589
256,1064594507132636947,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4869,-3.6901",Madrid,45.0,45.0,45.0,,,1.0,1,,,7.863
257,42878421,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.43484,-3.64511",Madrid,,,,,,1.0,1,1.0,,5.331
258,964407683692763424,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.396584,-3.664018",Madrid,62.0,,62.0,,,1.0,1,2.0,4.0,4.039
259,558502284857692835,"Habitación privada en: piso en Madrid, España",Habitación privada en,Habitación,Madrid,"40.4495,-3.6582",Madrid,98.0,98.0,98.0,,1.0,1.0,5,1.0,2.0,5.276
260,1066713129972958713,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.376577,-3.690941",Madrid,,110.0,110.0,,,2.0,1,3.0,4.0,4.612
261,1133424933894752260,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.422313,-3.667882",Madrid,,,,,2.0,1.0,1,,,3.077
262,47908225,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.38924,-3.70125",Madrid,97.0,97.0,97.0,4.66,94.0,1.0,1,2.0,4.0,3.085
263,35714125,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.45458,-3.7037",Madrid,,75.0,75.0,4.93,29.0,1.0,1,3.0,4.0,4.187
264,1075258481930537569,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.405759,-3.649159",Madrid,22.0,22.0,22.0,,2.0,1.0,1,,,4.768
265,773075329538197675,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.44782,-3.60793",Madrid,140.0,748.0,444.0,4.79,24.0,3.0,2,6.0,8.0,8.791
266,773863019340335543,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4217,-3.6978",Madrid,,,,4.44,85.0,1.0,1,1.0,2.0,0.719
267,32439823,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4848,-3.6871",Madrid,,84.0,84.0,,,1.0,1,2.0,3.0,7.674
268,1126848606580194392,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.41092,-3.70629",Madrid,,,,,,1.0,1,1.0,3.0,0.708
269,987430014109367135,"Alojamiento entero: piso en Fuenlabrada, España",Alojamiento entero,Alojamiento,Madrid,"40.303664,-3.817752",Fuenlabrada,78.0,78.0,78.0,4.76,17.0,1.0,5,1.0,2.0,15.883
270,13598783,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.45818,-3.78136",Madrid,,,,4.82,51.0,1.0,1,1.0,2.0,8.026
271,52853953,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.39813,-3.69883",Madrid,86.0,134.0,110.0,4.69,61.0,1.0,5,1.0,4.0,2.128
272,628803068237802888,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4276,-3.6854",Madrid,97.0,97.0,97.0,4.59,22.0,1.0,1,1.0,2.0,1.94
273,617381097035078586,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.39074,-3.66336",Madrid,28.0,29.0,28.0,,,1.0,1,,,4.478
274,826715690163409318,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.46231,-3.700087",Madrid,73.0,100.0,86.0,4.87,63.0,1.0,1,1.0,2.0,5.055
275,611644340254613963,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.44669,-3.61587",Madrid,101.0,101.0,101.0,,,1.0,1,2.0,4.0,8.124
276,1137679246106086776,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.409292,-3.698046",Madrid,,,,,,2.0,2,,4.0,0.968
277,36463383,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.381,-3.66875",Madrid,30.0,30.0,30.0,,,1.0,1,1.0,,4.963
